"","dtpv","date","time","district","kts","kuch","fatal","injury","driving_mode","latitude","longitude","road_cat","road_cond","weather_cond"
"201","hit_run",2019-01-14,2020-06-01 09:19:00,"admiral",4,4,0,1,"open",30.29671,59.935081,"local","snow","clouds"
"202","pedestrian_hit",2019-01-14,2020-06-01 14:00:00,"kalin",1,2,0,1,"open",30.402818,60.042748,"not_specified","snow","clouds"
"203","passenger_fall",2019-01-14,2020-06-01 15:55:00,"kalin",1,2,0,1,"part_closed",30.431474,59.989972,"local","wet","clouds"
"204","pedestrian_hit",2019-01-14,2020-06-01 17:50:00,"vyborg",1,2,0,1,"part_closed",30.383978,60.057981,"local","unknown","clouds"
"205","collision",2019-01-14,2020-06-01 18:30:00,"vyborg",4,6,0,2,"part_closed",30.321622,60.062651,"local","unknown","unknown"
"206","pedestrian_hit",2019-01-14,2020-06-01 19:00:00,"nevski",1,2,0,1,"open",30.465066,59.917957,"not_specified","snow","clouds"
"207","pedestrian_hit",2019-01-15,2020-06-01 06:55:00,"kolpino",1,2,0,1,"part_closed",30.575895,59.748267,"local","snow","snow"
"208","pedestrian_hit",2019-01-15,2020-06-01 07:09:00,"kolpino",1,2,0,1,"part_closed",30.630237,59.762166,"local","snow","snow"
"209","collision",2019-01-15,2020-06-01 08:21:00,"kirov",2,4,0,1,"part_closed",30.204763,59.833096,"local","snow","clouds"
"210","collision",2019-01-15,2020-06-01 09:00:00,"krasnosel",2,3,0,1,"part_closed",30.166569,59.800321,"federal","wet","clouds"
"211","hit_run",2019-01-15,2020-06-01 09:15:00,"kalin",3,3,0,1,"part_closed",30.380234,59.963502,"local","unknown","unknown"
"212","collision",2019-01-15,2020-06-01 12:30:00,"kurort",2,2,0,1,"part_closed",29.959545,60.15477,"regional","wet","clouds"
"213","collision",2019-01-15,2020-06-01 15:10:00,"mosk",2,2,0,1,"part_closed",30.339711,59.901809,"local","wet","clouds"
"214","pedestrian_hit",2019-01-15,2020-06-01 15:30:00,"krasnogvard",1,2,0,1,"open",30.41683,59.959189,"not_specified","unknown","unknown"
"215","collision",2019-01-15,2020-06-01 15:45:00,"center",5,5,0,1,"open",30.361812,59.932156,"local","wet","clouds"
"216","collision",2019-01-15,2020-06-01 16:55:00,"mosk",3,3,0,2,"part_closed",30.336653,59.872586,"local","unknown","clouds"
"217","collision",2019-01-15,2020-06-01 17:03:00,"center",3,4,0,1,"part_closed",30.3833,59.9428,"local","unknown","unknown"
"218","pedestrian_hit",2019-01-15,2020-06-01 17:15:00,"frunz",1,2,0,1,"part_closed",30.356276,59.879516,"local","unknown","unknown"
"219","pedestrian_hit",2019-01-15,2020-06-01 17:18:00,"admiral",1,2,0,1,"open",30.286925,59.920995,"local","dirty","clouds"
"220","pedestrian_hit",2019-01-15,2020-06-01 21:25:00,"frunz",1,2,1,0,"part_closed",30.404685,59.873077,"local","wet","clear"
"221","pedestrian_hit",2019-01-16,2020-06-01 11:29:00,"admiral",1,2,0,1,"open",30.297536,59.912106,"local","wet","clouds"
"222","collision",2019-01-16,2020-06-01 13:00:00,"krasnosel",2,2,0,1,"part_closed",30.209162,59.854719,"local","snow","clouds"
"223","pedestrian_hit",2019-01-16,2020-06-01 13:45:00,"frunz",1,2,0,1,"open",30.390683,59.84447,"local","snow","clouds"
"224","pedestrian_hit",2019-01-16,2020-06-01 15:00:00,"mosk",1,2,0,1,"open",30.317481,59.827402,"not_specified","dirty","clouds"
"225","pedestrian_hit",2019-01-16,2020-06-01 15:30:00,"nevski",1,2,0,1,"open",30.476707,59.897252,"not_specified","wet","clouds"
"226","hit_run",2019-01-16,2020-06-01 16:00:00,"pushkin",3,4,0,4,"part_closed",30.30261,59.737433,"local","snow","clouds"
"227","hit_run",2019-01-16,2020-06-01 16:23:00,"kronshtadt",2,2,0,1,"part_closed",29.742222,60.020823,"federal","wet","clouds"
"228","collision",2019-01-16,2020-06-01 16:30:00,"petrodvorts",2,2,0,1,"part_closed",29.793785,59.895341,"local","snow","snow"
"229","pedestrian_hit",2019-01-16,2020-06-01 18:05:00,"center",1,2,0,1,"part_closed",30.379665,59.935715,"local","snow","clouds"
"230","pedestrian_hit",2019-01-16,2020-06-01 19:25:00,"primorsk",1,2,0,1,"open",30.2619,60.0067,"not_specified","snow","clouds"
"231","collision",2019-01-16,2020-06-01 19:45:00,"mosk",2,3,0,1,"part_closed",30.328445,59.853453,"local","snow","clouds"
"232","collision",2019-01-16,2020-06-01 22:50:00,"mosk",2,3,0,1,"open",30.321182,59.852133,"local","snow","clouds"
"233","collision",2019-01-17,2020-06-01 07:30:00,"admiral",2,2,0,1,"open",30.297793,59.909271,"local","unknown","snow"
"234","pedestrian_hit",2019-01-17,2020-06-01 07:35:00,"petrograd",1,2,0,1,"part_closed",30.333134,59.966708,"local","snow","snow"
"235","pedestrian_hit",2019-01-17,2020-06-01 08:00:00,"admiral",1,2,0,1,"part_closed",30.278707,59.915316,"local","snow","snow"
"236","collision",2019-01-17,2020-06-01 08:53:00,"kirov",2,3,0,2,"part_closed",30.270306,59.881987,"local","snow","snow"
"237","collision",2019-01-17,2020-06-01 08:55:00,"mosk",2,3,0,1,"part_closed",30.324476,59.853362,"local","snow","snow"
"238","collision",2019-01-17,2020-06-01 09:15:00,"vasil",2,2,0,1,"open",30.216758,59.94088,"local","snow","snow"
"239","pedestrian_hit",2019-01-17,2020-06-01 09:55:00,"kalin",1,2,0,1,"open",30.414566,60.008839,"local","snow","clouds"
"240","collision",2019-01-17,2020-06-01 10:00:00,"kalin",2,2,0,1,"part_closed",30.367455,60.018926,"local","wet","clouds"
"241","pedestrian_hit",2019-01-17,2020-06-01 11:17:00,"kirov",1,2,0,1,"open",30.287311,59.890277,"not_specified","snow","snow"
"242","collision",2019-01-17,2020-06-01 11:25:00,"pushkin",2,2,0,1,"open",30.286571,59.722025,"local","wet","snow"
"243","collision",2019-01-17,2020-06-01 13:55:00,"kurort",3,3,0,1,"open",30.169852,60.120415,"local","snow","snow"
"244","pedestrian_hit",2019-01-17,2020-06-01 15:30:00,"frunz",1,2,0,1,"open",30.380641,59.867158,"local","snow","snow"
"245","pedestrian_hit",2019-01-17,2020-06-01 15:55:00,"mosk",1,2,0,1,"part_closed",30.296119,59.832131,"local","snow","clouds"
"246","pedestrian_hit",2019-01-17,2020-06-01 17:00:00,"krasnogvard",1,2,0,1,"part_closed",30.480494,59.94463,"not_specified","snow","unknown"
"247","collision",2019-01-17,2020-06-01 17:54:00,"kolpino",2,4,0,2,"part_closed",30.584908,59.750083,"local","wet","clouds"
"248","pedestrian_hit",2019-01-17,2020-06-01 18:00:00,"kalin",1,2,0,1,"open",30.369065,60.038167,"local","wet","clouds"
"249","pedestrian_hit",2019-01-17,2020-06-01 23:20:00,"primorsk",1,2,0,1,"open",30.024036,60.010019,"local","snow","clear"
"250","obstacle_hit",2019-01-18,2020-06-01 05:25:00,"kalin",2,2,0,1,"part_closed",30.362467,59.952867,"local","unknown","clouds"
"251","pedestrian_hit",2019-01-18,2020-06-01 06:45:00,"primorsk",1,2,0,1,"open",30.3028,59.9867,"local","snow","clouds"
"252","collision",2019-01-18,2020-06-01 06:50:00,"krasnosel",2,3,0,1,"part_closed",30.052457,59.718222,"local","wet","clouds"
"253","pedestrian_hit",2019-01-18,2020-06-01 08:35:00,"vyborg",1,2,0,1,"part_closed",30.347478,60.010781,"local","unknown","unknown"
"254","collision",2019-01-18,2020-06-01 10:20:00,"center",2,2,0,1,"part_closed",30.379922,59.923985,"local","snow","clouds"
"255","collision",2019-01-18,2020-06-01 10:45:00,"nevski",5,5,0,1,"open",30.463307,59.848911,"federal","wet","clear"
"256","obstacle_hit",2019-01-18,2020-06-01 10:50:00,"vyborg",1,1,0,1,"part_closed",30.343573,60.009322,"local","unknown","unknown"
"257","collision",2019-01-18,2020-06-01 12:10:00,"petrodvorts",2,2,0,1,"part_closed",30.08945,59.852618,"local","wet","clouds"
"258","collision",2019-01-18,2020-06-01 14:20:00,"admiral",2,2,0,1,"open",30.313168,59.90834,"local","snow","clouds"
"259","pedestrian_hit",2019-01-18,2020-06-01 14:30:00,"kurort",1,2,0,1,"open",29.976465,60.050093,"local","snow","clouds"
"260","pedestrian_hit",2019-01-18,2020-06-01 14:42:00,"kalin",1,2,0,1,"part_closed",30.401541,60.016942,"local","unknown","unknown"
"261","collision",2019-01-18,2020-06-01 14:50:00,"nevski",3,5,0,2,"part_closed",30.488648,59.900217,"local","wet","clouds"
"262","pedestrian_hit",2019-01-18,2020-06-01 15:15:00,"primorsk",1,2,0,1,"open",30.284929,60.027728,"local","snow","clear"
"263","collision",2019-01-18,2020-06-01 15:50:00,"nevski",2,2,0,1,"part_closed",30.459702,59.869781,"local","snow","clouds"
"264","pedestrian_hit",2019-01-18,2020-06-01 18:00:00,"krasnogvard",1,2,0,1,"open",30.420992,59.939085,"local","unknown","clouds"
"265","pedestrian_hit",2019-01-18,2020-06-01 20:00:00,"frunz",1,2,0,1,"part_closed",30.378141,59.846432,"local","snow","clouds"
"266","pedestrian_hit",2019-01-18,2020-06-01 20:35:00,"vasil",1,2,0,1,"open",30.230877,59.947129,"local","wet","snow"
"267","pedestrian_hit",2019-01-18,2020-06-01 20:45:00,"admiral",1,2,0,1,"part_closed",30.317245,59.925883,"local","snow","clouds"
"268","pedestrian_hit",2019-01-18,2020-06-01 21:00:00,"kalin",1,2,0,1,"open",30.394707,60.002848,"not_specified","snow","clouds"
"269","collision",2019-01-19,2020-06-01 11:10:00,"krasnogvard",2,2,0,1,"part_closed",30.486395,59.964162,"local","unknown","clouds"
"270","collision",2019-01-19,2020-06-01 11:30:00,"vyborg",3,4,0,1,"part_closed",30.348862,60.011349,"local","unknown","unknown"
"271","collision",2019-01-19,2020-06-01 12:30:00,"vyborg",2,2,0,1,"part_closed",30.33205,59.992419,"local","unknown","unknown"
"272","pedestrian_hit",2019-01-19,2020-06-01 14:30:00,"primorsk",1,2,0,1,"open",30.267012,60.010025,"local","dirty","clouds"
"273","passenger_fall",2019-01-19,2020-06-01 17:00:00,"kalin",1,2,0,1,"open",30.391628,60.048764,"local","snow","clouds"
"274","passenger_fall",2019-01-19,2020-06-01 18:00:00,"kalin",1,2,0,1,"open",30.386209,60.042079,"local","snow","clouds"
"275","pedestrian_hit",2019-01-19,2020-06-01 20:00:00,"kalin",1,2,0,1,"part_closed",30.3556,59.957637,"local","snow","clouds"
"276","pedestrian_hit",2019-01-20,2020-06-01 01:30:00,"kirov",1,2,0,1,"open",30.24314,59.854245,"local","snow","snow"
"277","pedestrian_hit",2019-01-20,2020-06-01 09:20:00,"nevski",1,2,0,1,"part_closed",30.484217,59.922904,"local","snow","clouds"
"278","obstacle_hit",2019-01-20,2020-06-01 11:40:00,"krasnosel",1,4,0,3,"open",30.178907,59.818514,"local","unknown","snow"
"279","pedestrian_hit",2019-01-20,2020-06-01 11:45:00,"krasnosel",3,2,0,1,"open",30.188971,59.859191,"local","snow","snow"
"280","collision",2019-01-20,2020-06-01 12:10:00,"vasil",2,3,0,1,"open",30.259566,59.932226,"local","snow","clouds"
"281","pedestrian_hit",2019-01-20,2020-06-01 12:28:00,"nevski",1,2,0,1,"part_closed",30.454413,59.865935,"local","unknown","unknown"
"282","collision",2019-01-20,2020-06-01 13:00:00,"primorsk",2,3,0,1,"open",30.25594,59.99111,"local","snow","clouds"
"283","collision",2019-01-20,2020-06-01 15:45:00,"vasil",2,3,0,2,"part_closed",30.275284,59.942164,"local","snow","clouds"
"284","pedestrian_hit",2019-01-20,2020-06-01 17:15:00,"mosk",1,2,0,1,"open",30.312889,59.747294,"local","snow","snow"
"285","collision",2019-01-20,2020-06-01 19:16:00,"kirov",2,2,0,1,"part_closed",30.273106,59.84005,"local","snow","clouds"
"286","collision",2019-01-20,2020-06-01 19:50:00,"krasnogvard",2,3,0,2,"part_closed",30.421754,59.963019,"local","snow","clouds"
"287","collision",2019-01-21,2020-06-01 00:40:00,"kalin",2,2,0,1,"part_closed",30.403976,60.019231,"local","unknown","clouds"
"288","hit_run",2019-01-21,2020-06-01 09:35:00,"kalin",2,3,0,1,"part_closed",30.425048,59.983957,"local","snow","clear"
"289","collision",2019-01-21,2020-06-01 10:00:00,"vasil",2,2,0,1,"open",30.230083,59.960666,"local","snow","clear"
"290","collision",2019-01-21,2020-06-01 11:35:00,"nevski",3,2,0,1,"part_closed",30.459123,59.866307,"local","unknown","clouds"
"291","pedestrian_hit",2019-01-21,2020-06-01 19:00:00,"kalin",1,2,0,1,"open",30.389589,60.003084,"not_specified","snow","clouds"
"292","collision",2019-01-21,2020-06-01 19:35:00,"krasnosel",2,3,0,1,"part_closed",30.146828,59.840891,"local","snow","clouds"
"293","obstacle_hit",2019-01-22,2020-06-01 04:50:00,"vyborg",1,1,0,1,"part_closed",30.332072,59.992473,"local","unknown","unknown"
"294","pedestrian_hit",2019-01-22,2020-06-01 08:00:00,"vyborg",1,2,0,1,"part_closed",30.340633,60.066698,"local","unknown","unknown"
"295","collision",2019-01-22,2020-06-01 14:30:00,"mosk",2,2,0,1,"part_closed",30.311075,59.837339,"local","dirty","clouds"
"296","pedestrian_hit",2019-01-22,2020-06-01 17:27:00,"primorsk",1,2,0,1,"part_closed",30.200129,60.002301,"local","snow","snow"
"297","pedestrian_hit",2019-01-22,2020-06-01 19:00:00,"kolpino",1,2,0,1,"open",30.571314,59.736476,"local","unknown","clouds"
"298","pedestrian_hit",2019-01-22,2020-06-01 23:35:00,"mosk",1,2,0,1,"open",30.369816,59.832568,"not_specified","dry","clear"
"299","pedestrian_hit",2019-01-23,2020-06-01 08:30:00,"primorsk",1,2,0,1,"open",30.21634,60.02464,"not_specified","sleet","clouds"
"300","pedestrian_hit",2019-01-23,2020-06-01 09:45:00,"nevski",1,2,1,0,"part_closed",30.510868,59.839317,"local","unknown","clouds"
"301","pedestrian_hit",2019-01-23,2020-06-01 10:30:00,"center",1,2,0,1,"part_closed",30.351137,59.915784,"local","unknown","unknown"
"302","pedestrian_hit",2019-01-23,2020-06-01 14:20:00,"mosk",1,2,0,1,"open",30.29186,59.848302,"local","snow","clouds"
"303","collision",2019-01-23,2020-06-01 15:10:00,"vyborg",3,4,0,2,"part_closed",30.324926,60.010325,"local","unknown","unknown"
"304","collision",2019-01-23,2020-06-01 15:30:00,"nevski",4,4,0,1,"open",30.461451,59.865461,"local","wet","clouds"
"305","pedestrian_hit",2019-01-23,2020-06-01 15:45:00,"nevski",1,2,0,1,"part_closed",30.433728,59.88062,"local","wet","clouds"
"306","collision",2019-01-23,2020-06-01 16:12:00,"primorsk",3,3,0,1,"part_closed",30.274801,60.026098,"local","sleet","clouds"
"307","pedestrian_hit",2019-01-23,2020-06-01 18:45:00,"primorsk",1,2,0,1,"open",30.217917,60.005616,"not_specified","snow","clouds"
"308","collision",2019-01-23,2020-06-01 21:45:00,"pushkin",2,3,0,1,"part_closed",30.408193,59.708915,"local","snow","snow"
"309","collision",2019-01-23,2020-06-01 23:50:00,"center",2,4,0,3,"part_closed",30.339829,59.948564,"local","snow","clouds"
"310","collision",2019-01-24,2020-06-01 08:15:00,"vyborg",2,2,0,1,"part_closed",30.317888,60.061344,"local","unknown","snow"
"311","pedestrian_hit",2019-01-24,2020-06-01 08:45:00,"center",1,2,0,1,"part_closed",30.34839,59.941336,"local","unknown","snow"
"312","passenger_fall",2019-01-24,2020-06-01 09:15:00,"admiral",1,2,0,1,"open",30.319637,59.927625,"local","unknown","clouds"
"313","collision",2019-01-24,2020-06-01 10:30:00,"admiral",2,2,0,1,"part_closed",30.292547,59.922705,"local","unknown","unknown"
"314","collision",2019-01-24,2020-06-01 11:00:00,"admiral",2,5,0,3,"part_closed",30.307449,59.916016,"local","snow","clouds"
"315","hit_run",2019-01-24,2020-06-01 11:16:00,"petrograd",2,2,0,1,"part_closed",30.291785,59.973087,"local","snow","clear"
"316","collision",2019-01-24,2020-06-01 11:25:00,"frunz",2,2,0,1,"part_closed",30.372294,59.878574,"local","unknown","unknown"
"317","pedestrian_hit",2019-01-24,2020-06-01 12:25:00,"vyborg",1,2,0,1,"part_closed",30.359098,60.054731,"local","unknown","unknown"
"318","pedestrian_hit",2019-01-24,2020-06-01 13:35:00,"mosk",1,2,0,1,"open",30.314165,59.861438,"local","snow","clear"
"319","collision",2019-01-24,2020-06-01 14:30:00,"krasnogvard",2,2,0,1,"part_closed",30.475838,59.936666,"local","unknown","unknown"
"320","collision",2019-01-24,2020-06-01 15:10:00,"krasnosel",3,4,0,2,"part_closed",30.109684,59.757865,"local","snow","clouds"
"321","collision",2019-01-24,2020-06-01 15:20:00,"mosk",3,3,0,1,"part_closed",30.380416,59.819582,"local","snow","clear"
"322","pedestrian_hit",2019-01-24,2020-06-01 15:50:00,"vyborg",1,2,0,1,"part_closed",30.384836,60.056471,"local","unknown","unknown"
"323","collision",2019-01-24,2020-06-01 18:15:00,"petrodvorts",2,4,0,2,"part_closed",29.957914,59.87298,"local","snow","snow"
"324","collision",2019-01-25,2020-06-01 08:20:00,"krasnosel",2,2,0,1,"part_closed",30.181031,59.863027,"local","snow","clouds"
"325","collision",2019-01-25,2020-06-01 09:45:00,"krasnogvard",2,3,0,1,"part_closed",30.468864,59.955999,"not_specified","unknown","clouds"
"326","collision",2019-01-25,2020-06-01 10:30:00,"krasnosel",2,3,0,1,"open",30.089203,59.737244,"local","dry","clouds"
"327","collision",2019-01-25,2020-06-01 13:21:00,"krasnogvard",2,2,0,1,"part_closed",30.413117,59.94167,"local","unknown","unknown"
"328","hit_run",2019-01-25,2020-06-01 13:50:00,"kalin",2,3,0,1,"part_closed",30.36472,59.985491,"local","snow","clear"
"329","passenger_fall",2019-01-25,2020-06-01 14:00:00,"petrograd",1,2,0,1,"open",30.305808,59.961939,"local","wet","clouds"
"330","passenger_fall",2019-01-25,2020-06-01 19:06:00,"center",1,2,0,1,"part_closed",30.338691,59.933737,"local","snow","clear"
"331","obstacle_hit",2019-01-25,2020-06-01 21:06:00,"krasnogvard",1,1,0,1,"part_closed",30.457385,59.969446,"local","snow","clear"
"332","hit_run",2019-01-25,2020-06-01 23:04:00,"frunz",2,2,0,1,"part_closed",30.408568,59.851885,"local","dry","clouds"
"333","collision",2019-01-25,2020-06-01 23:10:00,"frunz",2,2,0,1,"part_closed",30.409126,59.851864,"local","wet","clouds"
"334","obstacle_hit",2019-01-26,2020-06-01 00:30:00,"vyborg",1,2,0,1,"part_closed",30.340816,60.001588,"local","snow","unknown"
"335","collision",2019-01-26,2020-06-01 01:00:00,"kolpino",3,2,1,0,"part_closed",30.465184,59.809565,"local","wet","clouds"
"336","collision",2019-01-26,2020-06-01 07:30:00,"kalin",2,3,0,1,"part_closed",30.404288,60.019665,"local","snow","clear"
"337","pedestrian_hit",2019-01-26,2020-06-01 08:30:00,"nevski",1,2,0,1,"part_closed",30.489528,59.841484,"local","snow","clouds"
"338","collision",2019-01-26,2020-06-01 11:00:00,"kalin",2,3,0,2,"part_closed",30.370771,59.954011,"local","snow","clouds"
"339","collision",2019-01-26,2020-06-01 11:30:00,"primorsk",2,2,0,1,"part_closed",29.971744,60.038548,"federal","wet","clouds"
"340","hit_run",2019-01-26,2020-06-01 12:00:00,"primorsk",2,3,0,2,"part_closed",30.124168,59.995649,"local","wet","snow"
"341","collision",2019-01-26,2020-06-01 13:15:00,"vyborg",3,4,0,1,"part_closed",30.337533,59.966058,"local","snow","unknown"
"342","obstacle_hit",2019-01-26,2020-06-01 14:04:00,"kirov",2,6,0,2,"part_closed",30.214977,59.902928,"private","wet","clouds"
"343","collision",2019-01-26,2020-06-01 14:30:00,"kronshtadt",4,5,0,1,"part_closed",29.945211,60.03626,"federal","wet","clouds"
"344","collision",2019-01-26,2020-06-01 15:00:00,"kurort",2,2,0,1,"part_closed",29.678342,60.228263,"local","wet","snow"
"345","rollover",2019-01-26,2020-06-01 15:10:00,"vyborg",2,1,0,1,"part_closed",30.260253,60.097055,"federal","wet","clear"
"346","collision",2019-01-26,2020-06-01 15:10:00,"kronshtadt",3,3,0,1,"part_closed",29.926243,60.034416,"federal","wet","clouds"
"347","collision",2019-01-26,2020-06-01 15:45:00,"kalin",2,3,0,2,"open",30.41434,59.981734,"local","sleet","clouds"
"348","collision",2019-01-26,2020-06-01 16:20:00,"pushkin",5,4,0,1,"part_closed",30.2947,59.7297,"local","snow","clear"
"349","obstacle_hit",2019-01-26,2020-06-01 17:00:00,"primorsk",1,3,0,3,"open",30.066319,60.00273,"local","wet","snow"
"350","pedestrian_hit",2019-01-26,2020-06-01 17:30:00,"nevski",1,2,0,1,"part_closed",30.488466,59.911508,"local","snow","snow"
"351","collision",2019-01-26,2020-06-01 19:00:00,"vyborg",2,2,0,1,"part_closed",30.332447,59.991459,"local","snow","unknown"
"352","collision",2019-01-26,2020-06-01 20:10:00,"kronshtadt",3,4,0,2,"open",29.727942,60.010604,"local","snow","clouds"
"353","collision",2019-01-26,2020-06-01 21:50:00,"vasil",2,3,0,1,"open",30.279608,59.939294,"local","snow","clear"
"354","collision",2019-01-26,2020-06-01 23:01:00,"frunz",2,2,0,1,"part_closed",30.394878,59.876932,"local","snow","clouds"
"355","collision",2019-01-26,2020-06-01 23:50:00,"mosk",2,3,0,1,"open",30.322695,59.823347,"local","snow","clouds"
"356","collision",2019-01-27,2020-06-01 00:01:00,"vyborg",2,2,0,1,"part_closed",30.332361,59.991808,"local","unknown","unknown"
"357","collision",2019-01-27,2020-06-01 08:30:00,"vyborg",2,3,0,2,"part_closed",30.345172,60.000966,"local","unknown","unknown"
"358","collision",2019-01-27,2020-06-01 08:39:00,"krasnogvard",2,2,0,1,"part_closed",30.460217,59.962079,"local","snow","clear"
"359","obstacle_hit",2019-01-27,2020-06-01 09:50:00,"primorsk",1,1,0,1,"open",30.10314,59.998042,"local","snow","clouds"
"360","collision",2019-01-27,2020-06-01 12:20:00,"krasnosel",2,3,0,1,"part_closed",30.165635,59.807541,"local","unknown","unknown"
"361","pedestrian_hit",2019-01-27,2020-06-01 13:15:00,"kalin",1,2,0,1,"part_closed",30.377433,60.047693,"local","snow","clouds"
